Gene	Muscle	Intestine	Neurons	Hypodermis
WBGene00003947	7.6844676012978	7.56060459051191	20.3385944873018	9.47710283217136
WBGene00019537	6.95994519532494	7.35938594322248	11.183673114032	17.7821729273457
WBGene00019536	0.435582873805667	0.112802842114063	3.89338248699123	0.107295452257789
WBGene00019540	202.979718324939	65.9425914860632	40.0137201575968	125.144100267689
WBGene00044293	0	0.0399415364161441	0.0163302159144619	0.0148178228194689
WBGene00195004	0.0490570063973305	5.62797233268118	0.208253459643932	0
WBGene00021507	6.14543753674143	15.0755412746884	3.45146229612505	7.91622623432267
WBGene00021508	1.14358102885338	3.53391148484865	0.463686232795394	0.548030555736122
WBGene00021506	7.24288119593675	21.8851856729855	5.84822011201627	17.3321299468764
WBGene00021509	2.80980240412841	1.8261138367873	4.20042484366628	3.43471941429548
WBGene00000682	0.0738950469088316	0.0652590738818674	0.0192876315943588	0.0923994463261898
WBGene00021504	0.0524328648785479	0.271051470969031	0.179424954467307	0.265352857004281
WBGene00021510	2.89491161622259	0.380641614966956	9.92526027964483	2.21773601881462
WBGene00021410	0.160194330857211	0.0798097750148512	0.836853147478185	0.192300055846279
WBGene00004913	0.792529266642145	0.541320618702022	30.2654490417562	0.276735401397037
